customer_id,customer_code,customer_name,customer_type,customer_price_sensitivity,customer_visit_frequency
5997,CUS5997,Valentine Lemonnier,Touriste,0.52,1
5998,CUS5998,Laure Brun,Local,0.98,4
5999,CUS5999,Luc Royer de la Hoarau,Local,0.32,1
6000,CUS6000,Richard Brunel-Gros,Local,0.53,2
6001,CUS6001,Madeleine Chauvin,Touriste,0.71,5
6002,CUS6002,Michelle Barbe-Lenoir,Touriste,0.87,0
6003,CUS6003,Honoré Gaillard,Local,0.86,1
6004,CUS6004,Raymond Morel,Touriste,0.34,1
6005,CUS6005,Isabelle Lacroix-Raynaud,Local,0.49,2
6006,CUS6006,Alain Le Grégoire,Local,0.56,2
6007,CUS6007,Hugues Robert,Local,0.48,1
6008,CUS6008,Capucine Le Gall,Touriste,0.95,3
6009,CUS6009,Brigitte-Valentine Da Costa,Touriste,0.72,3
6010,CUS6010,Arthur Guérin,Local,0.77,3
6011,CUS6011,Véronique Benoit,Professionnel,0.76,1
6012,CUS6012,Grégoire Gauthier-Fleury,Local,0.34,2
6013,CUS6013,Jules de Foucher,Local,0.64,1
6014,CUS6014,Arthur Berger,Local,0.78,0
6015,CUS6015,Édouard Garcia,Local,0.4,1
6016,CUS6016,François-Roland Aubert,Local,0.42,1
6017,CUS6017,Françoise Carpentier,Touriste,0.35,5
6018,CUS6018,Mathilde Dumas,Local,0.33,3
6019,CUS6019,Noémi Michel,Professionnel,0.93,4
6020,CUS6020,Noël Allain,Local,0.8,2
6021,CUS6021,Yves Mahe de Lebreton,Local,0.39,1
6022,CUS6022,Zacharie-Bernard Girard,Touriste,0.44,3
6023,CUS6023,Alexandre-Bernard Lévêque,Local,0.63,0
6024,CUS6024,Jules Ferreira,Local,0.97,1
6025,CUS6025,Simone Adam,Professionnel,0.9,5
6026,CUS6026,Élodie-Françoise Texier,Local,0.59,1
6027,CUS6027,David Bouchet,Touriste,0.69,1
6028,CUS6028,Emmanuel du Thierry,Touriste,0.42,0
6029,CUS6029,Susan Bouvier,Touriste,0.58,0
6030,CUS6030,Monique Thierry,Local,0.84,2
6031,CUS6031,Jeannine-Patricia Royer,Touriste,0.92,6
6032,CUS6032,Josette de la Clerc,Local,0.93,2
6033,CUS6033,Sophie Rodriguez-Marie,Touriste,0.89,1
6034,CUS6034,Lucie-Valentine Laurent,Touriste,0.5,2
6035,CUS6035,Victor Gilles,Local,0.37,0
6036,CUS6036,François Le Royer,Local,0.47,3
6037,CUS6037,Auguste Huet,Local,0.53,3
6038,CUS6038,Théophile Marion,Touriste,0.68,3
6039,CUS6039,Marine Hoareau,Touriste,0.49,0
6040,CUS6040,Audrey Cohen-Thomas,Local,0.97,6
6041,CUS6041,Emmanuelle Maurice-Auger,Local,0.75,1
6042,CUS6042,René Boulanger du Breton,Touriste,0.69,3
6043,CUS6043,Émile Vasseur,Local,0.97,1
6044,CUS6044,Marguerite Gillet,Touriste,0.6,1
6045,CUS6045,Jules Alves,Local,0.54,2
6046,CUS6046,Isaac Guyot,Local,0.37,3
6047,CUS6047,Margaud Gay de Jourdan,Touriste,0.48,0
6048,CUS6048,Jacques Mace de la Antoine,Local,0.72,2
6049,CUS6049,Agathe Briand-Adam,Local,0.52,3
6050,CUS6050,Adrienne Raymond,Local,0.42,5
6051,CUS6051,Roger de Le Goff,Local,0.88,1
6052,CUS6052,Antoinette Lefort,Local,0.85,1
6053,CUS6053,Aimée Parent,Professionnel,0.57,2
6054,CUS6054,Adèle Collet-Rodrigues,Local,0.73,0
6055,CUS6055,Lorraine Pottier-Rolland,Local,0.48,2
6056,CUS6056,Josette Roy,Touriste,0.96,1
6057,CUS6057,Benoît Vasseur Le Lambert,Local,0.93,2
6058,CUS6058,Alice Seguin,Local,0.55,1
6059,CUS6059,Louise Maillard-Philippe,Local,0.75,1
6060,CUS6060,Isabelle Mendès,Touriste,0.62,3
6061,CUS6061,Henri Lopes du Blondel,Professionnel,0.66,1
6062,CUS6062,Renée Reynaud,Local,0.67,2
6063,CUS6063,Tristan Fouquet,Touriste,0.77,3
6064,CUS6064,Gilbert Lucas-Paul,Touriste,0.45,1
6065,CUS6065,Clémence Gay,Local,0.41,1
6066,CUS6066,Dominique Pires,Local,0.84,5
6067,CUS6067,Luc Bousquet,Local,0.8,2
6068,CUS6068,Victoire Leclerc-Barbe,Local,0.38,3
6069,CUS6069,Olivier Jacques,Local,0.45,3
6070,CUS6070,Hugues Langlois,Professionnel,0.69,5
6071,CUS6071,Yves Nicolas de Gaudin,Professionnel,0.95,1
6072,CUS6072,Christine Renard,Local,0.9,0
6073,CUS6073,Richard Lacroix,Local,0.46,2
6074,CUS6074,Thomas-Grégoire Lemaire,Local,0.84,1
6075,CUS6075,Timothée Benoit du Barbier,Local,0.75,4
6076,CUS6076,Matthieu Dupont,Local,0.73,5
6077,CUS6077,Thomas Jourdan,Local,0.85,1
6078,CUS6078,William Bouvet,Professionnel,0.92,2
6079,CUS6079,Zacharie Lopes,Local,0.74,1
6080,CUS6080,Audrey Allain,Local,0.45,3
6081,CUS6081,Émile Muller du Richard,Local,0.75,3
6082,CUS6082,Tristan-Thibault Leroy,Local,0.54,4
6083,CUS6083,Anne Lefebvre,Local,0.65,2
6084,CUS6084,Timothée Bouvier,Local,0.57,3
6085,CUS6085,Alexandria Léger,Local,0.63,3
6086,CUS6086,Sophie Regnier,Touriste,0.83,0
6087,CUS6087,Léon Marty,Professionnel,0.88,3
6088,CUS6088,Gérard Schneider Le Perrin,Local,0.39,1
6089,CUS6089,Andrée Dos Santos,Local,0.68,3
6090,CUS6090,Benjamin Thierry,Local,0.53,2
6091,CUS6091,Victor-Pierre Regnier,Professionnel,0.84,1
6092,CUS6092,Roland de Lebon,Local,0.74,2
6093,CUS6093,Guy Lombard,Local,0.34,2
6094,CUS6094,Philippine Laine,Professionnel,0.4,0
6095,CUS6095,Anouk Charrier,Local,0.62,3
6096,CUS6096,Yves Noël,Local,0.56,1
6097,CUS6097,Josette Philippe de la Rolland,Touriste,0.7,1
6098,CUS6098,Margaud Baudry,Professionnel,0.31,1
6099,CUS6099,Hortense Jean,Touriste,0.45,5
6100,CUS6100,Guillaume Evrard,Local,0.94,0
6101,CUS6101,Jeannine Bouvier,Professionnel,0.62,3
6102,CUS6102,Sophie Briand,Local,0.82,1
6103,CUS6103,Bernard-Olivier Breton,Local,0.59,0
6104,CUS6104,Alfred Berthelot,Local,0.86,1
6105,CUS6105,Hortense Vasseur-Charpentier,Professionnel,0.32,5
6106,CUS6106,Philippe du Duval,Local,0.85,0
6107,CUS6107,Camille Boyer-Sauvage,Local,0.87,6
6108,CUS6108,Océane Laporte,Touriste,0.77,2
6109,CUS6109,Camille Dubois de la Toussaint,Local,0.49,5
6110,CUS6110,Monique Lemonnier,Local,0.64,3
6111,CUS6111,Michel Moreno,Touriste,0.88,2
6112,CUS6112,Margot-Océane Camus,Professionnel,0.49,3
6113,CUS6113,Noémi-Laure Roux,Touriste,0.52,0
6114,CUS6114,Céline de Ollivier,Local,0.71,1
6115,CUS6115,Sophie Olivier,Local,0.67,2
6116,CUS6116,Marc Auger,Professionnel,0.61,2
6117,CUS6117,Véronique Guérin du Letellier,Touriste,0.69,2
6118,CUS6118,Agnès Roche,Local,0.51,1
6119,CUS6119,Virginie Lopes du Marchand,Touriste,0.73,2
6120,CUS6120,Georges Devaux,Local,0.37,0
6121,CUS6121,François Dufour,Local,0.7,1
6122,CUS6122,Arthur-Léon Paul,Local,0.45,1
6123,CUS6123,Henriette Gérard,Touriste,0.39,1
6124,CUS6124,Suzanne Hernandez,Professionnel,0.88,2
6125,CUS6125,Renée de la Barbier,Local,0.48,1
6126,CUS6126,Honoré Moreno,Local,0.32,1
6127,CUS6127,Isaac Robert,Touriste,0.99,2
6128,CUS6128,Adélaïde-Nath Lemaire,Touriste,0.35,2
6129,CUS6129,Astrid Bourgeois,Professionnel,0.96,1
6130,CUS6130,Gilles Brun-Fabre,Touriste,0.53,1
6131,CUS6131,Roland Blanchard,Local,0.82,2
6132,CUS6132,Frédérique Lecoq,Local,0.75,3
6133,CUS6133,Christiane Da Silva,Professionnel,0.94,1
6134,CUS6134,Théophile Joly,Local,0.61,1
6135,CUS6135,Colette Samson,Touriste,0.44,2
6136,CUS6136,Stéphanie Jean,Local,0.97,2
6137,CUS6137,Xavier Marques,Local,0.84,2
6138,CUS6138,Margot Prévost,Local,0.32,1
6139,CUS6139,Denise Pires,Local,0.81,4
6140,CUS6140,Adélaïde Bègue,Local,0.72,2
6141,CUS6141,Françoise Lebreton,Local,0.74,1
6142,CUS6142,Léon Rivière,Local,0.89,0
6143,CUS6143,Thibaut Seguin,Local,0.54,2
6144,CUS6144,Julien Roy,Professionnel,0.84,2
6145,CUS6145,Matthieu Ribeiro,Professionnel,0.3,1
6146,CUS6146,Jacques Renard,Touriste,0.96,1
6147,CUS6147,Vincent Rodrigues,Local,0.64,1
6148,CUS6148,Marcel-Denis Legendre,Local,0.53,2
6149,CUS6149,Luc-Roland Delorme,Touriste,0.92,1
6150,CUS6150,Aurore Garnier,Touriste,0.43,0
6151,CUS6151,Astrid Fernandez,Touriste,0.47,2
6152,CUS6152,Andrée-Victoire Martins,Professionnel,0.42,2
6153,CUS6153,Théodore Lemaître,Touriste,0.92,1
6154,CUS6154,Roger-Adrien Arnaud,Local,0.83,1
6155,CUS6155,Joseph Marie,Local,0.63,3
6156,CUS6156,Luc Garnier,Touriste,0.72,2
6157,CUS6157,Thierry Hamon,Local,1.0,1
6158,CUS6158,Laurent Lebreton,Touriste,0.78,1
6159,CUS6159,Maryse Roger,Touriste,0.43,2
6160,CUS6160,Édouard Didier,Local,0.96,5
6161,CUS6161,Victor Hoarau,Touriste,0.53,3
6162,CUS6162,Gabriel Le Gall,Touriste,0.37,1
6163,CUS6163,Zacharie Delaunay,Professionnel,0.49,1
6164,CUS6164,Sylvie Barbier,Local,0.58,1
6165,CUS6165,Constance Le Goff,Professionnel,0.31,3
6166,CUS6166,Gérard Jacques de la Daniel,Touriste,0.68,1
6167,CUS6167,Henriette Brunet,Local,0.35,0
6168,CUS6168,Antoinette Ferreira,Local,0.78,1
6169,CUS6169,Marianne-Océane Girard,Local,0.7,3
6170,CUS6170,Nicolas Laroche,Local,0.66,3
6171,CUS6171,Valérie Marie,Professionnel,0.68,1
6172,CUS6172,Adélaïde Hamel,Local,0.9,3
6173,CUS6173,Paul Pottier,Touriste,0.59,4
6174,CUS6174,Guy Meyer,Local,0.9,5
6175,CUS6175,Maurice Klein de la Sauvage,Local,0.81,0
6176,CUS6176,Luc Baudry,Professionnel,0.4,4
6177,CUS6177,Luc Jean,Touriste,0.57,3
6178,CUS6178,Alex Techer,Local,0.84,5
6179,CUS6179,Victoire-Hortense De Sousa,Local,0.62,1
6180,CUS6180,Brigitte Poulain de la Voisin,Local,0.64,0
6181,CUS6181,Gabrielle Masson-Royer,Professionnel,0.5,2
6182,CUS6182,Laetitia Pichon,Touriste,0.88,2
6183,CUS6183,Zacharie Marin,Local,0.51,0
6184,CUS6184,Philippe Godard,Local,0.58,2
6185,CUS6185,Margaud Ramos,Local,0.44,6
6186,CUS6186,Victor Lejeune,Local,0.87,1
6187,CUS6187,Roger Payet,Local,0.44,2
6188,CUS6188,Stéphane Le Dupré,Local,0.77,3
6189,CUS6189,Marguerite Leduc,Touriste,0.81,2
6190,CUS6190,Gilbert Giraud de Lamy,Local,0.39,1
6191,CUS6191,Eugène Mary du Boyer,Local,0.93,4
6192,CUS6192,Georges Pascal,Touriste,0.85,3
6193,CUS6193,Michel Baudry,Local,0.83,2
6194,CUS6194,Henriette Albert-Loiseau,Touriste,0.47,1
6195,CUS6195,Susan Diaz Le Chartier,Touriste,0.36,0
6196,CUS6196,Robert Fournier,Local,0.53,1
6197,CUS6197,Caroline Maury,Local,0.44,1
6198,CUS6198,Alexandria de la Barbe,Local,0.74,3
6199,CUS6199,Madeleine Barbier,Touriste,0.85,3
6200,CUS6200,Claude Da Costa de Guillaume,Touriste,0.6,2
6201,CUS6201,Noël-Eugène Rodrigues,Touriste,0.74,3
6202,CUS6202,Louise Mace,Local,0.83,1
6203,CUS6203,Théodore Rolland,Local,0.69,1
6204,CUS6204,Bertrand Cohen Le Pelletier,Professionnel,0.5,2
6205,CUS6205,Agnès Lebon,Touriste,0.46,3
6206,CUS6206,Madeleine-Agathe Morel,Local,0.96,1
6207,CUS6207,Jules Charrier,Touriste,0.57,2
6208,CUS6208,Hortense Lefebvre,Local,0.7,1
6209,CUS6209,Joséphine Poirier,Local,0.98,4
6210,CUS6210,Olivie Voisin-Chauvin,Local,0.43,3
6211,CUS6211,Antoine Léger,Local,0.5,2
6212,CUS6212,Éric Collin,Touriste,0.43,3
6213,CUS6213,Isabelle Teixeira,Local,0.86,5
6214,CUS6214,Alphonse Grégoire-Mace,Local,0.88,2
6215,CUS6215,Emmanuel Gallet,Touriste,0.36,3
6216,CUS6216,Océane Becker,Local,0.97,4
6217,CUS6217,Bertrand Dupuy,Touriste,0.33,2
6218,CUS6218,Sabine Leroy,Professionnel,0.45,5
6219,CUS6219,Brigitte Peltier,Touriste,0.37,2
6220,CUS6220,Théodore Huet,Touriste,0.32,3
6221,CUS6221,Éric Meunier,Touriste,0.32,1
6222,CUS6222,Hugues Ollivier de Briand,Local,0.31,0
6223,CUS6223,Michelle Benoit-Bouvet,Local,0.73,1
6224,CUS6224,Émilie Laporte-Chartier,Touriste,0.92,3
6225,CUS6225,Célina du Meyer,Local,0.66,4
6226,CUS6226,Julie Cordier,Local,0.43,3
6227,CUS6227,Alix Dumas,Local,0.72,0
6228,CUS6228,Alfred Denis,Local,0.83,4
6229,CUS6229,Geneviève Gomes,Local,0.31,6
6230,CUS6230,Tristan David,Professionnel,0.76,4
6231,CUS6231,Valentine Bouchet,Local,0.59,1
6232,CUS6232,Jean Pineau,Local,0.45,1
6233,CUS6233,Yves Guilbert,Local,0.57,1
6234,CUS6234,Dorothée Delaunay,Local,0.54,1
6235,CUS6235,Aimé-Thibault Philippe,Professionnel,0.46,1
6236,CUS6236,Sébastien-Patrick Lecoq,Local,0.52,4
6237,CUS6237,Thierry Lemaire,Professionnel,0.54,0
6238,CUS6238,Jeannine de la Michaud,Local,0.53,0
6239,CUS6239,Pierre Dumas de Gonzalez,Touriste,0.54,1
6240,CUS6240,Madeleine Alves,Professionnel,0.42,2
6241,CUS6241,Philippine du Bernier,Local,0.41,1
6242,CUS6242,Roland Blanchet,Touriste,0.59,1
6243,CUS6243,Martin Courtois,Professionnel,0.42,1
6244,CUS6244,Vincent Hernandez,Local,0.77,4
6245,CUS6245,Dorothée Lecoq,Local,0.47,0
6246,CUS6246,Sabine de Monnier,Local,0.52,1
6247,CUS6247,Jeanne Thierry,Touriste,1.0,4
6248,CUS6248,Daniel-Léon Diallo,Touriste,0.46,3
6249,CUS6249,Agathe Leblanc-Humbert,Touriste,0.59,1
6250,CUS6250,Élise de Maillot,Professionnel,0.98,1
6251,CUS6251,Josette Thomas-Dupuis,Local,0.35,0
6252,CUS6252,Lucas Le Lesage,Local,0.54,0
6253,CUS6253,Charlotte Munoz,Professionnel,0.73,2
6254,CUS6254,Noël de Blanchet,Local,0.61,4
6255,CUS6255,Anaïs Bernard,Local,0.96,3
6256,CUS6256,Jérôme du Jourdan,Local,0.41,1
6257,CUS6257,Marcel Bonnet de la Normand,Local,0.9,2
6258,CUS6258,Alphonse Vasseur,Local,0.38,3
6259,CUS6259,Laurent-Arthur Moreno,Touriste,0.52,1
6260,CUS6260,Jeanne du Hardy,Professionnel,0.51,1
6261,CUS6261,Franck Denis,Local,0.79,1
6262,CUS6262,Bernadette Olivier,Local,0.53,4
6263,CUS6263,Gabriel Caron,Touriste,0.79,2
6264,CUS6264,Chantal de la Grondin,Touriste,0.46,3
6265,CUS6265,Louise Le Pinto,Local,0.97,2
6266,CUS6266,Léon Maillot,Local,0.66,2
6267,CUS6267,Alexandria Roussel,Local,0.65,1
6268,CUS6268,Marguerite Letellier du Pineau,Local,0.79,3
6269,CUS6269,Brigitte de Labbé,Local,0.99,5
6270,CUS6270,Gabriel Traore,Touriste,0.97,3
6271,CUS6271,Bertrand Chevalier-Collin,Local,0.99,1
6272,CUS6272,André-Denis Lebrun,Professionnel,0.65,2
6273,CUS6273,Benoît Laurent-Torres,Touriste,1.0,0
6274,CUS6274,Augustin Charpentier-Mercier,Touriste,0.46,2
6275,CUS6275,Martine-Capucine Léger,Local,0.61,1
6276,CUS6276,Maryse de Perrin,Local,0.32,4
6277,CUS6277,Laurent-Laurent Vasseur,Touriste,0.51,2
6278,CUS6278,Lorraine-Lorraine Laine,Local,0.34,0
6279,CUS6279,Élisabeth-Jeannine Valentin,Local,0.45,0
6280,CUS6280,Benoît Schneider,Local,0.63,1
6281,CUS6281,Jean Petit du Merle,Local,0.8,2
6282,CUS6282,Nath Roy,Local,0.92,1
6283,CUS6283,Suzanne Lefèvre-Becker,Local,0.96,2
6284,CUS6284,Alexandrie de Gros,Professionnel,0.42,3
6285,CUS6285,Bertrand Vidal,Local,0.93,5
6286,CUS6286,Olivier Gimenez,Local,0.72,3
6287,CUS6287,Joséphine Baudry,Local,0.78,1
6288,CUS6288,Bertrand Masse,Professionnel,0.74,4
6289,CUS6289,Théophile Humbert,Local,0.48,2
6290,CUS6290,Théophile Barbier,Touriste,0.66,0
6291,CUS6291,Alfred Lopes-Bouchet,Local,0.87,1
6292,CUS6292,Céline Moreau-Perrot,Local,0.48,2
6293,CUS6293,Anaïs Robin,Local,0.98,2
6294,CUS6294,Marie Huet de la Brunel,Professionnel,0.55,2
6295,CUS6295,Clémence Hardy,Touriste,0.63,0
6296,CUS6296,Guy Gosselin,Touriste,0.38,3
6297,CUS6297,Élise Ramos,Touriste,0.39,4
6298,CUS6298,Henri de la Blin,Local,0.54,1
6299,CUS6299,Thomas de la Henry,Professionnel,0.93,0
6300,CUS6300,Valérie Fernandez-Rémy,Local,0.85,1
6301,CUS6301,Luce Cousin-Bazin,Local,0.44,3
6302,CUS6302,Aimé Goncalves,Local,0.91,3
6303,CUS6303,Alexandre de Devaux,Local,0.76,2
6304,CUS6304,Geneviève de la Guillot,Local,0.51,1
6305,CUS6305,Robert Andre de Dumas,Local,0.36,2
6306,CUS6306,Stéphane Brun-Bruneau,Local,0.76,3
6307,CUS6307,Martin Paris de la Lopez,Professionnel,0.4,4
6308,CUS6308,Alice David de la Joly,Touriste,0.81,4
6309,CUS6309,Tristan Reynaud,Local,0.91,8
6310,CUS6310,Élise Simon-Morin,Local,0.69,2
6311,CUS6311,Marine-Céline Lopez,Local,0.84,3
6312,CUS6312,Audrey Gautier,Local,0.56,2
6313,CUS6313,William Joubert,Local,0.46,0
6314,CUS6314,Laurent Chauvin,Local,0.44,1
6315,CUS6315,Françoise Petit,Touriste,0.99,3
6316,CUS6316,Jérôme Legrand,Local,0.5,2
6317,CUS6317,Philippe Morin,Professionnel,0.35,4
6318,CUS6318,Henri-Grégoire Vallet,Touriste,0.44,2
6319,CUS6319,Sylvie Moreno-Da Silva,Professionnel,0.31,1
6320,CUS6320,Michel-Philippe Rolland,Touriste,0.75,2
6321,CUS6321,Claudine du Devaux,Local,0.81,2
6322,CUS6322,Catherine Lucas,Local,0.38,1
6323,CUS6323,Jacqueline Nicolas Le Baudry,Local,0.43,3
6324,CUS6324,Louis Bruneau,Professionnel,0.67,2
6325,CUS6325,Noémi de Grenier,Local,0.32,4
6326,CUS6326,Inès Valette du Bonnin,Touriste,0.43,2
6327,CUS6327,Olivie Simon Le Rivière,Local,0.59,2
6328,CUS6328,Maurice Grégoire,Touriste,0.49,1
6329,CUS6329,Nathalie-Agathe Roux,Touriste,0.37,3
6330,CUS6330,Danielle Lefort,Touriste,0.42,0
6331,CUS6331,Benjamin Maillard,Local,0.37,2
6332,CUS6332,Mathilde Leleu,Local,0.57,1
6333,CUS6333,Michelle Ledoux,Professionnel,0.31,2
6334,CUS6334,Cécile Riou-Martin,Local,0.51,0
6335,CUS6335,Alexandria Millet,Local,0.51,1
6336,CUS6336,Léon Valentin,Touriste,0.5,2
6337,CUS6337,Madeleine Delattre,Professionnel,0.42,2
6338,CUS6338,Océane Vaillant de la De Oliveira,Professionnel,0.89,3
6339,CUS6339,Marcel Bousquet,Touriste,0.57,1
6340,CUS6340,Anne Torres,Professionnel,0.42,2
6341,CUS6341,Aimée Labbé,Touriste,0.98,1
6342,CUS6342,Patricia Tanguy,Local,0.87,0
6343,CUS6343,Georges Teixeira,Local,0.79,1
6344,CUS6344,Augustin Perrier de la Peron,Professionnel,0.94,4
6345,CUS6345,Philippine Leleu Le Hamon,Touriste,0.32,3
6346,CUS6346,Patricia Thibault Le Marchal,Touriste,0.43,2
6347,CUS6347,Madeleine Laine-Gallet,Local,0.76,2
6348,CUS6348,Christine Lenoir,Touriste,0.42,3
6349,CUS6349,Guy Maurice,Professionnel,0.41,2
6350,CUS6350,Richard Carlier-Carpentier,Local,0.42,3
6351,CUS6351,Margaud-Adèle Bertrand,Professionnel,0.64,2
6352,CUS6352,Gilles-Rémy Hubert,Local,0.72,2
6353,CUS6353,Grégoire Pages,Local,0.51,1
6354,CUS6354,Marie Martinez,Local,0.86,1
6355,CUS6355,Manon de Caron,Professionnel,0.67,1
6356,CUS6356,Aimée-Jeanne Poirier,Touriste,0.55,4
6357,CUS6357,Alexandria Lefebvre,Local,0.78,1
6358,CUS6358,Jérôme-Léon Humbert,Touriste,0.76,4
6359,CUS6359,Gilbert Labbé,Local,0.58,2
6360,CUS6360,Eugène Delaunay,Local,0.38,2
6361,CUS6361,Thibaut Lopes,Touriste,0.93,4
6362,CUS6362,Agnès Boulay,Local,0.94,2
6363,CUS6363,Astrid Meyer,Local,0.61,1
6364,CUS6364,Lucie Prévost Le Tessier,Local,0.64,1
6365,CUS6365,Thérèse Lefèvre,Touriste,0.64,3
6366,CUS6366,Arthur Jourdan,Professionnel,0.83,0
6367,CUS6367,Philippine Bernier de Lemoine,Touriste,0.31,0
6368,CUS6368,Margot de Masson,Local,0.37,3
6369,CUS6369,Marcel Ribeiro-Descamps,Local,0.56,1
6370,CUS6370,Xavier Rolland,Local,0.61,4
6371,CUS6371,Stéphanie Charrier du Louis,Local,0.93,1
6372,CUS6372,Caroline-Marguerite Jacquet,Local,0.95,1
6373,CUS6373,Robert Gauthier,Professionnel,0.62,1
6374,CUS6374,Marcelle Bernard,Professionnel,0.89,1
6375,CUS6375,Thomas Schneider,Local,0.43,1
6376,CUS6376,Joséphine Fontaine,Local,0.97,0
6377,CUS6377,Thibault-Michel Joly,Local,0.41,1
6378,CUS6378,Maggie Jacquet,Local,0.84,2
6379,CUS6379,Valérie Voisin,Local,0.81,1
6380,CUS6380,Anaïs Grenier,Professionnel,0.87,4
6381,CUS6381,François-Honoré Cohen,Professionnel,0.5,2
6382,CUS6382,Arthur Besnard,Local,0.55,3
6383,CUS6383,Andrée Rodrigues-Denis,Local,0.87,2
6384,CUS6384,Henri Guillet,Professionnel,0.76,0
6385,CUS6385,Xavier Delmas,Professionnel,0.88,3
6386,CUS6386,René Lévy,Touriste,0.92,3
6387,CUS6387,Xavier Le Robin,Local,0.68,1
6388,CUS6388,Gérard Leclerc,Local,0.37,5
6389,CUS6389,Hugues Ollivier,Touriste,0.77,4
6390,CUS6390,Martin Dufour,Local,0.74,2
6391,CUS6391,Susan Robin de la Verdier,Touriste,0.83,0
6392,CUS6392,Josette Bouchet,Local,0.32,0
6393,CUS6393,Christine Joly,Local,0.86,4
6394,CUS6394,Christophe-Adrien Pires,Professionnel,0.34,1
6395,CUS6395,Thierry-Louis Coulon,Touriste,0.8,2
6396,CUS6396,Nathalie Toussaint,Professionnel,0.3,0
6397,CUS6397,Anne Le Gay,Local,0.32,1
6398,CUS6398,Richard Aubry,Touriste,0.34,3
6399,CUS6399,Valentine Lebreton,Professionnel,0.74,2
6400,CUS6400,Christine Pons,Local,0.76,1
6401,CUS6401,Jérôme-Vincent Pruvost,Local,0.85,3
6402,CUS6402,Marcel-Thibaut Chrétien,Touriste,0.94,3
6403,CUS6403,Georges Leduc,Touriste,0.48,1
6404,CUS6404,Édith Leroux-Lagarde,Local,0.71,1
6405,CUS6405,Frédéric Lebrun,Local,0.62,1
6406,CUS6406,Benoît Clerc,Local,0.66,1
6407,CUS6407,Capucine Cohen de la Letellier,Local,0.76,0
6408,CUS6408,Marthe Bouvier,Local,0.67,2
6409,CUS6409,Édith Neveu,Local,0.93,0
6410,CUS6410,Sabine Rivière-Lévêque,Local,0.89,3
6411,CUS6411,Thierry Valentin,Local,0.72,6
6412,CUS6412,Michel Foucher,Touriste,0.67,1
6413,CUS6413,Denise Andre-Dubois,Local,0.41,3
6414,CUS6414,Françoise Vidal,Local,0.38,2
6415,CUS6415,Zacharie Fontaine,Local,0.34,2
6416,CUS6416,Capucine Evrard,Professionnel,0.86,1
6417,CUS6417,Tristan Guérin,Local,0.54,1
6418,CUS6418,Yves Courtois-Gros,Local,0.6,2
6419,CUS6419,Georges Brunet,Local,0.73,1
6420,CUS6420,Antoine Dupré,Local,0.45,1
6421,CUS6421,Guy Lebreton,Local,0.69,0
6422,CUS6422,Édith-Danielle Ollivier,Professionnel,0.54,3
6423,CUS6423,Alix-Cécile Leclerc,Touriste,0.47,1
6424,CUS6424,Marine-Hélène Mallet,Local,0.85,2
6425,CUS6425,Alexandrie Robin,Professionnel,0.63,2
6426,CUS6426,Nicole de la Gomes,Local,0.75,2
6427,CUS6427,Margaret de Fischer,Local,0.97,1
6428,CUS6428,Céline-Alice Ribeiro,Touriste,0.54,1
6429,CUS6429,Franck Le Laurent,Local,0.37,0
6430,CUS6430,Laetitia Étienne,Touriste,0.57,2
6431,CUS6431,Paulette Besnard,Touriste,0.74,2
6432,CUS6432,Gilles Leroy,Touriste,0.57,3
6433,CUS6433,Adélaïde Leblanc de la Gauthier,Local,0.37,2
6434,CUS6434,Margot Thierry,Local,0.87,0
6435,CUS6435,Daniel de la Duhamel,Local,0.87,3
6436,CUS6436,Denis Roche,Local,0.89,2
6437,CUS6437,Alex Gay,Local,0.48,3
6438,CUS6438,Françoise Maillet,Professionnel,0.36,3
6439,CUS6439,Susanne du Bouchet,Touriste,0.31,2
6440,CUS6440,Thierry Gérard,Local,0.46,2
6441,CUS6441,Sabine Bertin de la Étienne,Local,0.77,0
6442,CUS6442,Marguerite Dufour,Local,0.44,0
6443,CUS6443,Lorraine Lefebvre,Local,0.72,3
6444,CUS6444,Bernadette Hamel,Professionnel,0.42,3
6445,CUS6445,Grégoire Daniel-Weber,Local,0.32,3
6446,CUS6446,Laurent Renaud,Touriste,0.82,1
6447,CUS6447,Bertrand Turpin,Touriste,0.65,0
6448,CUS6448,Noël Blanchard de la Roche,Local,0.85,1
6449,CUS6449,Suzanne Gérard,Touriste,0.73,3
6450,CUS6450,André Legendre,Professionnel,0.46,1
6451,CUS6451,Amélie Guibert-Maréchal,Touriste,0.68,0
6452,CUS6452,Arnaude Simon,Local,0.43,3
6453,CUS6453,David Petit,Local,0.31,4
6454,CUS6454,Zacharie Couturier-Costa,Touriste,0.79,1
6455,CUS6455,Marine Lecoq,Local,0.62,1
6456,CUS6456,Isaac Baudry de Grégoire,Local,0.31,6
6457,CUS6457,Aimé Coste,Touriste,0.55,3
6458,CUS6458,Laurent Blanc de Godard,Local,0.39,2
6459,CUS6459,Jules Grenier de Boulay,Touriste,0.49,2
6460,CUS6460,Nicolas Le De Oliveira,Touriste,0.72,0
6461,CUS6461,Grégoire Peron,Touriste,0.72,8
6462,CUS6462,Roger Guillon-Girard,Local,0.94,2
6463,CUS6463,Gérard-Denis Lecoq,Touriste,0.63,0
6464,CUS6464,Renée Laroche,Local,0.82,2
6465,CUS6465,Vincent Lemoine,Touriste,0.42,0
